#,pm1,pm2.5,pm10,Temperature,Humidity,Co,Co2,DateTme 
1321,20,29,30,30.2,48.8,0,0,2021-06-13 19:00:05
1322,22,32,37,30.4,48.6,0,0,2021-06-13 18:00:18
1323,23,35,41,30.5,48.6,0,0,2021-06-13 17:00:31
1324,23,35,41,30.5,48.5,0,0,2021-06-13 16:00:16
1325,23,36,43,30.5,48.5,0,0,2021-06-13 15:00:16
1326,24,38,45,30.5,48.5,0,0,2021-06-13 14:00:25
1327,23,36,43,30.3,48.5,0,0,2021-06-13 13:00:06
1328,23,36,44,30.1,49.1,0,0,2021-06-13 12:00:19
1329,24,38,48,29.9,50,0,0,2021-06-13 11:00:27
1330,25,41,53,29.7,50.5,0,0,2021-06-13 10:00:29
1331,25,42,59,29.3,51.2,0,0,2021-06-13 09:00:07
1332,17,26,30,28.9,50.5,0,0,2021-06-13 08:00:22
1333,15,21,22,28.6,50.7,0,0,2021-06-13 07:00:10
1334,15,20,21,28.5,51,0,0,2021-06-13 06:00:22
1335,15,20,21,28.4,51.2,0,0,2021-06-13 05:00:04
1336,15,20,21,28.4,51,0,0,2021-06-13 04:00:16
1337,15,20,21,28.5,50.8,0,0,2021-06-13 03:00:18
1338,15,20,21,28.6,50.7,0,0,2021-06-13 02:00:02
1339,15,20,22,28.7,50.5,0,0,2021-06-13 01:00:15
1340,15,21,21,28.8,50.3,0,0,2021-06-13 00:00:29
1341,15,20,21,28.8,50.3,0,0,2021-06-12 23:00:04
1342,16,21,22,28.9,50.1,0,0,2021-06-12 22:00:16
1343,16,21,22,28.9,49.6,0,0,2021-06-12 21:00:18
1344,16,22,23,29,49.3,0,0,2021-06-12 20:00:18
1345,17,24,25,29.1,48.8,0,0,2021-06-12 19:00:04
1346,17,23,24,29.2,48.1,0,0,2021-06-12 18:00:13
1347,16,21,22,29.2,47,0,0,2021-06-12 17:00:20
1348,14,19,20,29.2,46.5,0,0,2021-06-12 16:00:03
1349,13,17,18,29.1,47,0,0,2021-06-12 15:00:19
1350,13,17,18,29,47.6,0,0,2021-06-12 14:00:28
1351,13,17,18,28.8,48.3,0,0,2021-06-12 13:00:07
1352,13,17,18,28.6,48.9,0,0,2021-06-12 12:00:23
1353,13,18,19,28.4,49.5,0,0,2021-06-12 11:00:07
1354,14,19,20,28.2,50.1,0,0,2021-06-12 10:00:20
1355,13,19,20,28,50.6,0,0,2021-06-12 09:00:30
1356,13,19,20,27.8,51.1,0,0,2021-06-12 08:00:14
1357,12,18,19,27.6,51.6,0,0,2021-06-12 07:00:26
1358,12,17,18,27.4,51.9,0,0,2021-06-12 06:00:03
1359,12,17,19,27.3,52.1,0,0,2021-06-12 05:00:18
1360,12,18,19,27.3,52,0,0,2021-06-12 04:00:28
1361,12,18,19,27.2,52,0,0,2021-06-12 03:00:15
1362,12,18,19,27.2,51.9,0,0,2021-06-12 02:00:19
1363,12,17,19,27.4,51.7,0,0,2021-06-12 01:00:04
1364,12,17,19,27.5,51.3,0,0,2021-06-12 00:00:16
1365,12,17,19,27.6,50.9,0,0,2021-06-11 23:00:30
1366,12,17,19,27.8,50,0,0,2021-06-11 22:00:08
1367,12,17,18,27.9,49.4,0,0,2021-06-11 21:00:20
1368,11,16,17,28,48.7,0,0,2021-06-11 20:00:02
1369,11,16,17,28,48.4,0,0,2021-06-11 19:00:14
1370,11,16,17,28.1,48,0,0,2021-06-11 18:00:27
1371,12,17,18,28.1,47.7,0,0,2021-06-11 17:00:14
1372,12,18,19,27.8,46.5,0,0,2021-06-11 16:00:22
1373,13,19,21,27,44.6,0,0,2021-06-11 15:00:19
1374,20,32,36,27.3,47.1,0,0,2021-06-11 14:00:28
1375,20,31,35,27.6,46.3,0,0,2021-06-11 13:00:30
1376,13,19,20,28.2,51.3,0,0,2021-06-11 12:00:27
1377,10,14,15,27,48.4,0,0,2021-06-11 11:00:21
1378,9,12,13,25.8,46.6,0,0,2021-06-11 10:00:05
1379,8,11,12,26.2,45.3,0,0,2021-06-11 09:00:20
1380,8,10,11,27,46,0,0,2021-06-11 08:00:18
1381,10,13,14,27.5,56,0,0,2021-06-11 07:00:06
1382,13,18,18,27.5,57.4,0,0,2021-06-11 06:00:23
1383,13,17,17,27.3,58.7,0,0,2021-06-11 05:00:06
1384,17,22,23,27.4,57.8,0,0,2021-06-11 04:00:17
1385,21,30,32,27.6,56.2,0,0,2021-06-11 03:00:30
1386,23,33,37,27.7,54.4,0,0,2021-06-11 02:00:15
1387,26,36,43,27.8,54.1,0,0,2021-06-11 01:00:26
1388,26,37,43,28,53.8,0,0,2021-06-11 00:00:04
1389,27,38,46,28.4,51.3,0,0,2021-06-10 23:00:15
1390,27,39,47,28.6,49.9,0,0,2021-06-10 22:00:26
1391,32,48,58,28.8,51.8,0,0,2021-06-10 21:00:03
1392,34,51,63,29.1,50.8,0,0,2021-06-10 20:00:15
1393,34,50,62,29.2,48.5,0,0,2021-06-10 19:00:14
1394,32,47,58,29.3,45.7,0,0,2021-06-10 18:00:24
1395,31,46,57,29.4,45.1,0,0,2021-06-10 17:00:29
1396,30,43,53,28.7,45.2,0,0,2021-06-10 16:00:16
1397,25,35,40,28,38.2,0,0,2021-06-10 15:00:28
1398,25,35,41,28.6,39.4,0,0,2021-06-10 14:00:07
1399,26,37,44,28.4,38.6,0,0,2021-06-10 13:00:02
1400,28,41,49,29.2,41.1,0,0,2021-06-10 12:00:20
1401,28,41,50,28.8,41.9,0,0,2021-06-10 11:00:14
1402,31,46,56,29.1,47.7,0,0,2021-06-10 10:00:26
1403,35,52,65,29.1,49.5,0,0,2021-06-10 09:00:26
1404,34,52,64,28.1,50.6,0,0,2021-06-10 08:00:04
1405,41,63,72,27.2,46.6,0,0,2021-06-10 07:00:22
1406,53,85,91,28.2,51,0,0,2021-06-10 06:00:22
1407,61,98,105,28.4,52.3,0,0,2021-06-10 05:00:05
1408,51,80,85,28.4,51.1,0,0,2021-06-10 04:00:19
1409,39,59,69,28.5,50,0,0,2021-06-10 03:00:28
1410,33,48,59,28.6,48.8,0,0,2021-06-10 02:00:34
1411,33,48,59,28.8,47.7,0,0,2021-06-10 01:00:06
1412,34,50,62,29,46.7,0,0,2021-06-10 00:00:11
1413,39,56,68,29.1,46.8,0,0,2021-06-09 23:00:22
1414,36,53,65,29.3,46.1,0,0,2021-06-09 22:00:30
1415,37,54,66,29.5,45.1,0,0,2021-06-09 21:00:06
1416,37,54,66,29.8,44.1,0,0,2021-06-09 20:00:17
1417,37,55,67,30.2,42.5,0,0,2021-06-09 19:00:24
1418,32,48,60,30.4,39.5,0,0,2021-06-09 18:00:08
1419,34,51,64,30,40.7,0,0,2021-06-09 17:00:32
1420,35,53,65,29,40.5,0,0,2021-06-09 16:00:12
1421,27,40,48,28.2,40.4,0,0,2021-06-09 15:00:18
1422,26,38,45,28.2,40.8,0,0,2021-06-09 14:00:32
1423,27,41,49,27.9,40.3,0,0,2021-06-09 13:00:16
1424,23,33,38,28.8,42.5,0,0,2021-06-09 12:00:18
1425,20,28,31,28.2,43,0,0,2021-06-09 11:00:19
1426,16,21,23,28.1,43,0,0,2021-06-09 10:00:23
1427,15,19,21,28.1,43,0,0,2021-06-09 09:00:32
1428,15,20,21,27.9,48.8,0,0,2021-06-09 08:00:34
1429,18,25,26,27.5,48.2,0,0,2021-06-09 07:00:17
1430,18,24,26,27.2,47.2,0,0,2021-06-09 06:00:33
1431,18,24,25,27.3,47.5,0,0,2021-06-09 05:00:17
1432,18,25,26,27.4,47,0,0,2021-06-09 04:00:30
1433,18,24,26,27.5,47.6,0,0,2021-06-09 03:00:08
1434,23,35,41,27.8,53.2,0,0,2021-06-09 02:00:16
1435,23,36,43,27.9,53.9,0,0,2021-06-09 01:00:29
1436,25,38,47,28,54,0,0,2021-06-09 00:00:09
1437,27,43,54,28.1,54.4,0,0,2021-06-08 23:00:21
1438,31,49,63,28.3,54.8,0,0,2021-06-08 22:00:03
1439,31,49,61,28.5,52.8,0,0,2021-06-08 21:00:16
1440,30,48,61,28.6,52.2,0,0,2021-06-08 20:00:20
1441,29,45,57,28.7,51.2,0,0,2021-06-08 19:00:33
1442,28,45,57,28.9,50,0,0,2021-06-08 18:00:18
1443,27,44,54,29.1,47.3,0,0,2021-06-08 17:00:30
1444,23,35,40,29.1,41.9,0,0,2021-06-08 16:00:22
1445,22,33,38,28.5,42.2,0,0,2021-06-08 15:00:26
1446,18,28,30,28.3,48.6,0,0,2021-06-08 14:00:21
1447,18,26,29,27.8,44.1,0,0,2021-06-08 13:00:25
1448,14,21,22,27.8,46.6,0,0,2021-06-08 12:00:03
1449,11,15,16,28.2,51.7,0,0,2021-06-08 11:00:20
1450,15,22,24,27.9,50.2,0,0,2021-06-08 10:00:19
1451,23,35,41,27.5,46.7,0,0,2021-06-08 09:00:19
1452,21,32,37,27.1,47.3,0,0,2021-06-08 08:00:05
1453,23,34,40,26.8,50,0,0,2021-06-08 07:00:23
1454,23,34,40,26.6,49.4,0,0,2021-06-08 06:00:32
1455,22,33,38,26.5,49.2,0,0,2021-06-08 05:00:14
1456,21,32,36,26.5,49,0,0,2021-06-08 04:00:21
1457,21,31,35,26.6,48.6,0,0,2021-06-08 03:00:30
1458,20,29,32,26.7,47.8,0,0,2021-06-08 02:00:13
1459,19,28,30,26.8,47.1,0,0,2021-06-08 01:00:24
1460,19,27,29,26.9,46.7,0,0,2021-06-08 00:00:05
1461,18,26,29,27,46.5,0,0,2021-06-07 23:00:17
1462,19,27,29,27,46.4,0,0,2021-06-07 22:00:32
1463,19,29,32,27.1,46,0,0,2021-06-07 21:00:17
1464,19,28,31,27.2,45.5,0,0,2021-06-07 20:00:26
1465,16,22,24,27.3,44.8,0,0,2021-06-07 19:00:14
1466,14,20,21,27.5,44.3,0,0,2021-06-07 18:00:16
1467,13,19,21,27.6,44.6,0,0,2021-06-07 17:00:22
1468,11,16,17,26.8,43.5,0,0,2021-06-07 16:00:33
1469,12,17,20,27.2,44.9,0,0,2021-06-07 15:00:26
1470,13,19,21,27.1,42.9,0,0,2021-06-07 14:00:33
1471,15,22,24,26.2,53.2,0,0,2021-06-07 13:00:17
1472,16,25,27,24.6,50.4,0,0,2021-06-07 12:00:16
1473,15,23,26,25.6,48.6,0,0,2021-06-07 11:00:07
1474,10,15,17,27.1,48.2,0,0,2021-06-07 10:00:20
1475,9,13,15,26.5,46.4,0,0,2021-06-07 09:00:22
1476,9,13,14,26.8,52,0,0,2021-06-07 08:00:03
1477,11,16,18,26.5,50.6,0,0,2021-06-07 07:00:15
1478,12,17,19,26.3,50.5,0,0,2021-06-07 06:00:19
1479,12,16,18,26.3,50.9,0,0,2021-06-07 05:00:27
1480,12,18,20,26.3,51,0,0,2021-06-07 04:00:09
1481,13,18,20,26.4,51.1,0,0,2021-06-07 03:00:20
1482,15,21,24,26.5,51.4,0,0,2021-06-07 02:00:33
1483,16,25,27,26.7,51.6,0,0,2021-06-07 01:00:12
1484,18,27,30,26.8,51.5,0,0,2021-06-07 00:00:23
1485,19,29,32,27,50.9,0,0,2021-06-06 23:00:32
1486,20,30,34,27.2,50,0,0,2021-06-06 22:00:17
1487,21,31,34,27.3,48.6,0,0,2021-06-06 21:00:22
1488,22,32,36,27.4,47.8,0,0,2021-06-06 20:00:04
1489,22,32,37,27.5,47.2,0,0,2021-06-06 19:00:20
1490,23,33,38,27.6,46.7,0,0,2021-06-06 18:00:22
1491,23,34,39,27.6,45.9,0,0,2021-06-06 17:00:05
1492,24,35,41,27.6,46,0,0,2021-06-06 16:00:19
1493,25,36,43,27.5,46.1,0,0,2021-06-06 15:00:28
1494,25,38,45,27.4,46.5,0,0,2021-06-06 14:00:10
1495,26,39,47,27.3,47,0,0,2021-06-06 13:00:20
1496,27,41,50,27.1,47.5,0,0,2021-06-06 12:00:32
1497,28,44,54,26.9,48.4,0,0,2021-06-06 11:00:13
1498,30,48,60,26.5,49.6,0,0,2021-06-06 10:00:24
1499,31,50,64,26.2,50.4,0,0,2021-06-06 09:00:29
1500,32,52,67,26.1,50.9,0,0,2021-06-06 08:00:16
1501,32,53,67,25.8,51.9,0,0,2021-06-06 07:00:23
1502,32,54,68,25.7,52.3,0,0,2021-06-06 06:00:29
1503,33,56,70,25.7,52.2,0,0,2021-06-06 05:00:06
1504,34,60,73,25.7,52.2,0,0,2021-06-06 04:00:14
1505,36,64,75,25.7,52.2,0,0,2021-06-06 03:00:23
1506,37,65,76,25.7,52.3,0,0,2021-06-06 02:00:32
1507,37,64,75,25.5,52.7,0,0,2021-06-06 01:00:05
1508,34,57,70,25.8,50.7,0,0,2021-06-06 00:00:18
1509,30,48,61,25.8,49,0,0,2021-06-05 23:00:15
1510,26,41,51,26,46.9,0,0,2021-06-05 22:00:27
1511,19,30,33,26.2,42.8,0,0,2021-06-05 21:00:09
1512,19,28,31,26.4,42.2,0,0,2021-06-05 20:00:23
1513,19,29,32,26.6,42.8,0,0,2021-06-05 19:00:34
1514,20,30,34,26.6,43.1,0,0,2021-06-05 18:00:16
1515,21,33,38,26.7,43.9,0,0,2021-06-05 17:00:21
1516,22,34,40,26.7,44.6,0,0,2021-06-05 16:00:33
1517,23,36,44,26.6,46,0,0,2021-06-05 15:00:17
1518,25,40,51,26.6,48.9,0,0,2021-06-05 14:00:08
1519,25,41,51,26.4,48.9,0,0,2021-06-05 13:00:21
1520,23,38,46,26.3,47.5,0,0,2021-06-05 12:00:18
1521,19,29,33,26,47.9,0,0,2021-06-05 11:00:26
1522,17,27,30,25.6,47.6,0,0,2021-06-05 10:00:02
1523,14,23,27,24.9,47.3,0,0,2021-06-05 09:00:16
1524,16,27,30,24.6,45.8,0,0,2021-06-05 08:00:27
1525,12,18,20,24.6,42.5,0,0,2021-06-05 07:00:16
1526,11,16,18,24.6,42.1,0,0,2021-06-05 06:00:19
1527,11,16,18,24.6,42.1,0,0,2021-06-05 05:00:32
1528,11,17,18,24.6,42,0,0,2021-06-05 04:00:18
1529,13,19,21,24.7,42.5,0,0,2021-06-05 03:00:17
1530,15,24,27,24.8,44.4,0,0,2021-06-05 02:00:31
1531,16,25,28,24.6,44.7,0,0,2021-06-05 01:00:04
1532,16,24,26,24.6,44.7,0,0,2021-06-05 00:00:15
1533,16,24,26,24.7,43.4,0,0,2021-06-04 23:00:28
1534,14,21,23,25,42.5,0,0,2021-06-04 22:00:11
1535,13,19,21,25.3,41.4,0,0,2021-06-04 21:00:24
1536,11,15,17,25.6,39.4,0,0,2021-06-04 20:00:04
1537,9,13,15,25.9,38.6,0,0,2021-06-04 19:00:20
1538,8,12,15,25.9,41.8,0,0,2021-06-04 18:00:16
1539,8,10,12,26,40.1,0,0,2021-06-04 17:00:27
1540,8,11,12,26.1,39.6,0,0,2021-06-04 16:00:05
1541,9,12,14,26.1,39.3,0,0,2021-06-04 15:00:28
1542,11,15,16,25.9,40.9,0,0,2021-06-04 14:00:34
1543,12,16,17,25.4,43.3,0,0,2021-06-04 13:00:07
1544,14,17,18,25.8,45.6,0,0,2021-06-04 12:00:05
1545,13,17,18,25.8,46.7,0,0,2021-06-04 11:00:34
1546,14,17,19,25.6,47.4,0,0,2021-06-04 10:00:22
1547,14,18,19,25.3,47.1,0,0,2021-06-04 09:00:03
1548,13,17,18,25.1,47.3,0,0,2021-06-04 08:00:15
1549,6,8,9,24.8,50.3,0,0,2021-06-04 07:00:18
1550,5,7,7,24.8,51.2,0,0,2021-06-04 06:00:30
1551,5,6,7,24.9,51.5,0,0,2021-06-04 05:00:13
1552,6,7,7,25,51.6,0,0,2021-06-04 04:00:22
1553,6,8,8,25.1,51.6,0,0,2021-06-04 03:00:03
1554,7,8,9,25.3,51.5,0,0,2021-06-04 02:00:20
1555,8,9,10,25.4,51.9,0,0,2021-06-04 01:00:03
1556,8,10,11,25.3,52.1,0,0,2021-06-04 00:00:19
1557,9,11,12,25.5,51.4,0,0,2021-06-03 23:00:02
1558,13,17,18,25.9,52.4,0,0,2021-06-03 22:00:16
1559,17,23,24,26,53.3,0,0,2021-06-03 21:00:28
1560,22,32,35,26.3,55.1,0,0,2021-06-03 20:00:14
1561,24,34,40,26.4,55.3,0,0,2021-06-03 19:00:23
1562,25,37,44,26.6,55.6,0,0,2021-06-03 18:00:02
1563,27,41,49,26.7,56.4,0,0,2021-06-03 17:00:18
1564,27,41,50,26.3,59.7,0,0,2021-06-03 16:00:09
1565,28,43,52,23.8,69,0,0,2021-06-03 15:00:22
1566,26,39,46,25.9,61.5,0,0,2021-06-03 14:00:06
1567,20,28,30,25.8,50.2,0,0,2021-06-03 13:00:30
1568,16,21,23,26,47.6,0,0,2021-06-03 12:00:12
1569,13,17,18,25.9,46.7,0,0,2021-06-03 11:00:34
1570,16,20,22,26.6,47.6,0,0,2021-06-03 10:00:24
1571,19,26,27,26.6,48.8,0,0,2021-06-03 09:00:04
1572,22,31,34,26.6,50.4,0,0,2021-06-03 08:00:05
1573,22,31,35,26.4,51.3,0,0,2021-06-03 07:00:20
1574,22,30,34,26.3,52.1,0,0,2021-06-03 06:00:28
1575,20,27,29,26.3,51.6,0,0,2021-06-03 05:00:04
1576,20,27,29,26.4,50.7,0,0,2021-06-03 04:00:17
1577,20,27,29,26.5,49.6,0,0,2021-06-03 03:00:21
1578,21,29,31,26.6,48.4,0,0,2021-06-03 02:00:18
1579,21,29,31,26.7,47.3,0,0,2021-06-03 01:00:30
1580,21,28,31,26.7,46.4,0,0,2021-06-03 00:00:17
1581,22,30,32,26.8,46,0,0,2021-06-02 23:00:16
1582,22,31,34,26.8,43.9,0,0,2021-06-02 22:00:25
1583,24,34,39,26.9,41.2,0,0,2021-06-02 21:00:06
1584,26,37,43,27.1,40.4,0,0,2021-06-02 20:00:16
1585,27,38,45,27.3,40.5,0,0,2021-06-02 19:00:25
1586,27,39,46,27.5,40.3,0,0,2021-06-02 18:00:07
1587,27,37,44,27.6,38.9,0,0,2021-06-02 17:00:25
1588,26,37,44,27.7,38.3,0,0,2021-06-02 16:00:32
1589,27,38,45,27.7,38.5,0,0,2021-06-02 15:00:08
1590,26,37,43,27.6,39.1,0,0,2021-06-02 14:00:23
1591,24,34,40,27.3,40.9,0,0,2021-06-02 13:00:24
1592,25,36,43,27,44.7,0,0,2021-06-02 12:00:07
1593,26,38,45,26.6,47.8,0,0,2021-06-02 11:00:25
1594,29,44,53,26.2,50.6,0,0,2021-06-02 10:00:05
1595,34,51,64,25.9,52.4,0,0,2021-06-02 09:00:02
1596,35,55,67,25.5,53.6,0,0,2021-06-02 08:00:04
1597,34,54,66,25,54.4,0,0,2021-06-02 07:00:14
1598,32,49,61,24.5,54.6,0,0,2021-06-02 06:00:22
1599,31,49,60,24.5,54.1,0,0,2021-06-02 05:00:06
1600,30,47,58,24.7,53.3,0,0,2021-06-02 04:00:10
1601,28,43,53,25,51.8,0,0,2021-06-02 03:00:21
1602,24,35,41,25.1,49.9,0,0,2021-06-02 02:00:30
1603,23,35,40,25.2,49.6,0,0,2021-06-02 01:00:16
1604,24,35,41,25.3,49.8,0,0,2021-06-02 00:00:21
1605,25,39,46,25.4,50.5,0,0,2021-06-01 23:00:25
1606,23,33,38,25.5,48.9,0,0,2021-06-01 22:00:33
1607,22,31,35,25.6,48.1,0,0,2021-06-01 21:00:14
1608,21,31,33,25.7,47.8,0,0,2021-06-01 20:00:22
1609,21,31,33,25.8,47.6,0,0,2021-06-01 19:00:07
1610,21,31,34,25.8,47.5,0,0,2021-06-01 18:00:21
1611,22,33,37,26,47.4,0,0,2021-06-01 17:00:04
1612,24,35,40,26,47.1,0,0,2021-06-01 16:00:21
1613,25,37,44,26.1,47,0,0,2021-06-01 15:00:27
1614,27,41,49,26,47.2,0,0,2021-06-01 14:00:18
1615,28,42,50,25.9,47.5,0,0,2021-06-01 13:00:01
1616,24,34,39,25.7,47.6,0,0,2021-06-01 12:00:33
1617,21,29,31,25.5,47.7,0,0,2021-06-01 11:00:17
1618,17,22,23,25.2,47.9,0,0,2021-06-01 10:00:02
1619,18,24,26,24.6,49.4,0,0,2021-06-01 09:00:05
1620,20,28,29,24.4,50,0,0,2021-06-01 08:00:19
1621,20,29,31,24.5,50.7,0,0,2021-06-01 07:00:28
1622,22,32,36,24.4,51.8,0,0,2021-06-01 06:00:06
1623,22,32,35,24.4,52.5,0,0,2021-06-01 05:00:04
1624,21,30,33,24.4,52.7,0,0,2021-06-01 04:00:19
1625,22,33,38,24.3,53.7,0,0,2021-06-01 03:00:03
1626,23,34,40,24.3,53.9,0,0,2021-06-01 02:00:19
1627,23,34,40,24.4,53.4,0,0,2021-06-01 01:00:32
1628,20,29,31,24.6,51.1,0,0,2021-06-01 00:00:16
1629,20,29,30,24.7,50.5,0,0,2021-05-31 23:00:32
1630,21,29,31,24.8,50.3,0,0,2021-05-31 22:00:11
1631,21,30,32,24.8,50.2,0,0,2021-05-31 21:00:21
1632,21,30,33,24.8,50.3,0,0,2021-05-31 20:00:31
1633,21,30,33,24.9,50.1,0,0,2021-05-31 19:00:20
1634,21,30,32,25,49.8,0,0,2021-05-31 18:00:28
1635,20,28,31,25.1,49.6,0,0,2021-05-31 17:00:13
1636,19,26,29,25.2,49.3,0,0,2021-05-31 16:00:29
1637,18,26,28,25.2,49.3,0,0,2021-05-31 15:00:20
1638,16,23,25,25,49.9,0,0,2021-05-31 14:00:13
1639,14,18,19,24.6,49.9,0,0,2021-05-31 13:00:29
1640,14,18,19,24.4,50.4,0,0,2021-05-31 12:00:20
1641,14,19,20,24.2,51.4,0,0,2021-05-31 11:00:35
1642,16,22,24,24,52.6,0,0,2021-05-31 10:00:32
1643,18,25,26,23.8,53.9,0,0,2021-05-31 09:00:33
1644,20,29,31,23.7,55.3,0,0,2021-05-31 08:00:21
1645,22,33,37,23.5,57.3,0,0,2021-05-31 07:00:16
1646,23,34,40,23.4,58.3,0,0,2021-05-31 06:00:26
1647,24,37,44,23.4,58.4,0,0,2021-05-31 05:00:05
1648,26,39,48,23.4,58.6,0,0,2021-05-31 04:00:14
1649,28,44,54,23.5,58.5,0,0,2021-05-31 03:00:32
1650,28,44,54,23.6,58,0,0,2021-05-31 02:00:13
1651,29,45,55,23.7,57.3,0,0,2021-05-31 01:00:22
1652,29,45,56,23.7,56.6,0,0,2021-05-31 00:00:34
1653,29,45,55,23.8,56.2,0,0,2021-05-30 23:00:17
1654,26,38,47,23.9,53.4,0,0,2021-05-30 22:00:27
1655,26,39,47,24,52.4,0,0,2021-05-30 21:00:07
1656,26,38,46,24.1,51.1,0,0,2021-05-30 20:00:20
1657,19,27,31,24.3,43.8,0,0,2021-05-30 19:00:28
1658,13,18,20,24.4,39,0,0,2021-05-30 18:00:04
1659,12,15,17,24.3,38.7,0,0,2021-05-30 17:00:23
1660,11,14,16,24.2,38.8,0,0,2021-05-30 16:00:16
1661,10,13,14,23.9,39.4,0,0,2021-05-30 15:00:29
1662,9,11,12,23.7,40.5,0,0,2021-05-30 14:00:14
1663,8,10,11,23.5,42,0,0,2021-05-30 13:00:18
1664,7,9,9,23.2,43.2,0,0,2021-05-30 12:00:22
1665,8,9,10,23,44.7,0,0,2021-05-30 11:00:03
1666,9,11,11,22.7,46.8,0,0,2021-05-30 10:00:15
1667,9,12,13,22.4,47.6,0,0,2021-05-30 09:00:19
1668,10,13,14,21.9,48.7,0,0,2021-05-30 08:00:34
1669,12,15,16,21.6,49.2,0,0,2021-05-30 07:00:17
1670,13,17,18,21.4,49.5,0,0,2021-05-30 06:00:29
1671,15,20,21,21.4,49.6,0,0,2021-05-30 05:00:11
1672,16,22,23,21.6,49.9,0,0,2021-05-30 04:00:20
1673,18,26,27,21.8,50.1,0,0,2021-05-30 03:00:29
1674,18,26,27,21.9,50,0,0,2021-05-30 02:00:05
1675,18,25,27,22.2,49.7,0,0,2021-05-30 01:00:18
1676,17,25,26,22.4,48.9,0,0,2021-05-30 00:00:04
1677,15,21,22,22.6,47.4,0,0,2021-05-29 23:00:18
1678,13,18,19,22.7,47,0,0,2021-05-29 22:00:32
1679,14,18,20,22.9,46.7,0,0,2021-05-29 21:00:17
1680,13,17,18,23.1,45.8,0,0,2021-05-29 20:00:28
1681,10,13,14,23.3,44,0,0,2021-05-29 19:00:12
1682,9,11,12,23.5,43,0,0,2021-05-29 18:00:20
1683,8,11,13,23.7,42.5,0,0,2021-05-29 17:00:28
1684,9,13,17,23.8,41.4,0,0,2021-05-29 16:00:13
1685,6,7,8,23.8,40.5,0,0,2021-05-29 15:00:21
1686,6,7,8,23.8,40.7,0,0,2021-05-29 14:00:32
1687,10,12,13,23.8,42.3,0,0,2021-05-29 13:00:10
1688,14,17,19,23.8,43.9,0,0,2021-05-29 12:00:18
1689,17,22,24,23.7,45.4,0,0,2021-05-29 11:00:32
1690,19,25,27,23.7,46.3,0,0,2021-05-29 10:00:10
1691,19,26,28,23.4,47.7,0,0,2021-05-29 09:00:29
1692,18,25,27,23,48.8,0,0,2021-05-29 08:00:15
1693,15,20,22,22.6,49.3,0,0,2021-05-29 07:00:32
1694,14,19,20,22.5,49,0,0,2021-05-29 06:00:11
1695,14,18,20,22.6,48.6,0,0,2021-05-29 05:00:24
1696,11,15,17,22.9,48.3,0,0,2021-05-29 04:00:03
1697,7,9,10,22.9,47.9,0,0,2021-05-29 03:00:16
1698,6,7,8,23.1,47.3,0,0,2021-05-29 02:00:34
1699,10,14,16,23.2,47.9,0,0,2021-05-29 01:00:30
1700,16,23,26,23.4,48.2,0,0,2021-05-29 00:00:19
1701,20,31,36,23.5,48.2,0,0,2021-05-28 23:00:30
1702,22,34,41,23.6,48.5,0,0,2021-05-28 22:00:13
1703,23,36,44,23.7,48.9,0,0,2021-05-28 21:00:30
1704,25,37,45,23.9,48.9,0,0,2021-05-28 20:00:15
1705,23,35,42,24.1,48.4,0,0,2021-05-28 19:00:33
1706,23,34,40,24.3,47.5,0,0,2021-05-28 18:00:16
1707,22,33,39,24.5,46.8,0,0,2021-05-28 17:00:27
1708,23,34,39,24.7,47.4,0,0,2021-05-28 16:00:07
1709,18,27,30,24.7,49.7,0,0,2021-05-28 15:00:20
1710,9,13,14,25,51.9,0,0,2021-05-28 14:00:32
1711,7,9,10,24.2,50.6,0,0,2021-05-28 13:00:12
1712,6,7,8,23.9,53.3,0,0,2021-05-28 12:00:20
1713,7,9,10,23.6,57,0,0,2021-05-28 11:00:14
1714,10,15,16,23.2,53.8,0,0,2021-05-28 10:00:25
1715,14,21,23,23.6,55.6,0,0,2021-05-28 09:00:29
1716,17,27,31,23.4,58.7,0,0,2021-05-28 08:00:07
1717,24,39,48,26.2,47.1,0,0,2021-05-24 10:00:14
1718,24,39,48,25.9,48.6,0,0,2021-05-24 09:00:16
1719,24,39,48,24.7,52.7,0,0,2021-05-24 08:00:09
1720,26,43,53,22.5,57,0,0,2021-05-24 07:53:15
1721,8,9,10,25.6,50,0,0,2021-05-21 17:00:27
1722,8,9,10,25.2,50.7,0,0,2021-05-21 16:23:44
